row_key,site,product_slug,name,price,brand,category,url,scraped_at,scraped_date,scraped_hour,day_of_week
iris#iris_iris_laptop_ordinateur_portable_acer_trave_0f77c3_2026-05-04_03-45-48_#2026-05-04T03-45-48Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_0f77c3_2026-05-04_03-45-48_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.006),10399,ACER,laptop,https://www.iris.ma/46949-ordinateur-portable-acer-travelmate-p2-15-nxblsef006.html,2026-05-04 03:45:48.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_0f77c3_2026-05-04_03-51-59_#2026-05-04T03-51-59Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_0f77c3_2026-05-04_03-51-59_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.006),10399,ACER,laptop,https://www.iris.ma/46949-ordinateur-portable-acer-travelmate-p2-15-nxblsef006.html,2026-05-04 03:51:59.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_0f77c3_2026-05-04_03-55-19_#2026-05-04T03-55-19Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_0f77c3_2026-05-04_03-55-19_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.006),10399,ACER,laptop,https://www.iris.ma/46949-ordinateur-portable-acer-travelmate-p2-15-nxblsef006.html,2026-05-04 03:55:19.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_7a38af_2026-05-04_03-55-27_#2026-05-04T03-55-27Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_7a38af_2026-05-04_03-55-27_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.007),13299,ACER,laptop,https://www.iris.ma/46952-ordinateur-portable-acer-travelmate-p2-15-nxblsef007.html,2026-05-04 03:55:27.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_7a38af_2026-05-04_03-52-07_#2026-05-04T03-52-07Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_7a38af_2026-05-04_03-52-07_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.007),13299,ACER,laptop,https://www.iris.ma/46952-ordinateur-portable-acer-travelmate-p2-15-nxblsef007.html,2026-05-04 03:52:07.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_7a38af_2026-05-04_03-45-56_#2026-05-04T03-45-56Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_7a38af_2026-05-04_03-45-56_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.007),13299,ACER,laptop,https://www.iris.ma/46952-ordinateur-portable-acer-travelmate-p2-15-nxblsef007.html,2026-05-04 03:45:56.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_c4720c_2026-05-04_03-45-56_#2026-05-04T03-45-56Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_c4720c_2026-05-04_03-45-56_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.008),12599,ACER,laptop,https://www.iris.ma/46950-ordinateur-portable-acer-travelmate-p2-15-nxblsef008.html,2026-05-04 03:45:56.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_c4720c_2026-05-04_03-52-07_#2026-05-04T03-52-07Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_c4720c_2026-05-04_03-52-07_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.008),12599,ACER,laptop,https://www.iris.ma/46950-ordinateur-portable-acer-travelmate-p2-15-nxblsef008.html,2026-05-04 03:52:07.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_c4720c_2026-05-04_03-55-27_#2026-05-04T03-55-27Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_c4720c_2026-05-04_03-55-27_,Ordinateur Portable Acer TravelMate P2 15 (NX.BLSEF.008),12599,ACER,laptop,https://www.iris.ma/46950-ordinateur-portable-acer-travelmate-p2-15-nxblsef008.html,2026-05-04 03:55:27.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_7d7c9c_2026-05-04_03-52-57_#2026-05-04T03-52-57Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_7d7c9c_2026-05-04_03-52-57_,Ordinateur Portable Acer TravelMate X5 (NX.VJ7EF.003),10699,ACER,laptop,https://www.iris.ma/13375-ordinateur-portable-acer-travelmate-x5-nxvj7ef003.html,2026-05-04 03:52:57.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_7d7c9c_2026-05-04_03-56-42_#2026-05-04T03-56-42Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_7d7c9c_2026-05-04_03-56-42_,Ordinateur Portable Acer TravelMate X5 (NX.VJ7EF.003),10699,ACER,laptop,https://www.iris.ma/13375-ordinateur-portable-acer-travelmate-x5-nxvj7ef003.html,2026-05-04 03:56:42.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_trave_7d7c9c_2026-05-04_03-47-32_#2026-05-04T03-47-32Z,iris,iris_iris_laptop_ordinateur_portable_acer_trave_7d7c9c_2026-05-04_03-47-32_,Ordinateur Portable Acer TravelMate X5 (NX.VJ7EF.003),10699,ACER,laptop,https://www.iris.ma/13375-ordinateur-portable-acer-travelmate-x5-nxvj7ef003.html,2026-05-04 03:47:32.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_3bdd18_2026-05-04_03-52-07_#2026-05-04T03-52-07Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_3bdd18_2026-05-04_03-52-07_,Ordinateur Portable Acer aspire 14 Ai (NX.JFVEF.00Q),13099,ACER,laptop,https://www.iris.ma/46951-ordinateur-portable-acer-aspire-14-ai-nxjfvef00q.html,2026-05-04 03:52:07.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_3bdd18_2026-05-04_03-45-56_#2026-05-04T03-45-56Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_3bdd18_2026-05-04_03-45-56_,Ordinateur Portable Acer aspire 14 Ai (NX.JFVEF.00Q),13099,ACER,laptop,https://www.iris.ma/46951-ordinateur-portable-acer-aspire-14-ai-nxjfvef00q.html,2026-05-04 03:45:56.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_3bdd18_2026-05-04_03-55-27_#2026-05-04T03-55-27Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_3bdd18_2026-05-04_03-55-27_,Ordinateur Portable Acer aspire 14 Ai (NX.JFVEF.00Q),13099,ACER,laptop,https://www.iris.ma/46951-ordinateur-portable-acer-aspire-14-ai-nxjfvef00q.html,2026-05-04 03:55:27.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_219e11_2026-05-04_03-52-07_#2026-05-04T03-52-07Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_219e11_2026-05-04_03-52-07_,Ordinateur Portable Acer aspire 16 AI (NX.JP1EF.008),16799,ACER,laptop,https://www.iris.ma/46955-ordinateur-portable-acer-aspire-16-nxjp1ef008.html,2026-05-04 03:52:07.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_219e11_2026-05-04_03-45-56_#2026-05-04T03-45-56Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_219e11_2026-05-04_03-45-56_,Ordinateur Portable Acer aspire 16 AI (NX.JP1EF.008),16799,ACER,laptop,https://www.iris.ma/46955-ordinateur-portable-acer-aspire-16-nxjp1ef008.html,2026-05-04 03:45:56.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_219e11_2026-05-04_03-55-27_#2026-05-04T03-55-27Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_219e11_2026-05-04_03-55-27_,Ordinateur Portable Acer aspire 16 AI (NX.JP1EF.008),16799,ACER,laptop,https://www.iris.ma/46955-ordinateur-portable-acer-aspire-16-nxjp1ef008.html,2026-05-04 03:55:27.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_03-55-11_#2026-05-04T03-55-11Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_03-55-11_,Ordinateur Portable Acer aspire Go 15 (NX.J46EF.00J),5599,ACER,laptop,https://www.iris.ma/46936-ordinateur-portable-acer-aspire-go-15-nxj46ef00j.html,2026-05-04 03:55:11.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_03-45-40_#2026-05-04T03-45-40Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_03-45-40_,Ordinateur Portable Acer aspire Go 15 (NX.J46EF.00J),5599,ACER,laptop,https://www.iris.ma/46936-ordinateur-portable-acer-aspire-go-15-nxj46ef00j.html,2026-05-04 03:45:40.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_03-51-52_#2026-05-04T03-51-52Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_2542d2_2026-05-04_03-51-52_,Ordinateur Portable Acer aspire Go 15 (NX.J46EF.00J),5599,ACER,laptop,https://www.iris.ma/46936-ordinateur-portable-acer-aspire-go-15-nxj46ef00j.html,2026-05-04 03:51:52.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_03-45-40_#2026-05-04T03-45-40Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_03-45-40_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.009),6699,ACER,laptop,https://www.iris.ma/46940-ordinateur-portable-acer-aspire-go-15-nxj4gef009.html,2026-05-04 03:45:40.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_03-51-52_#2026-05-04T03-51-52Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_03-51-52_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.009),6699,ACER,laptop,https://www.iris.ma/46940-ordinateur-portable-acer-aspire-go-15-nxj4gef009.html,2026-05-04 03:51:52.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_03-55-11_#2026-05-04T03-55-11Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_dfb988_2026-05-04_03-55-11_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.009),6699,ACER,laptop,https://www.iris.ma/46940-ordinateur-portable-acer-aspire-go-15-nxj4gef009.html,2026-05-04 03:55:11.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_5947df_2026-05-04_03-55-19_#2026-05-04T03-55-19Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_5947df_2026-05-04_03-55-19_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00A),8099,ACER,laptop,https://www.iris.ma/46941-ordinateur-portable-acer-aspire-go-15-nxj4gef00a.html,2026-05-04 03:55:19.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_5947df_2026-05-04_03-45-48_#2026-05-04T03-45-48Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_5947df_2026-05-04_03-45-48_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00A),8099,ACER,laptop,https://www.iris.ma/46941-ordinateur-portable-acer-aspire-go-15-nxj4gef00a.html,2026-05-04 03:45:48.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_5947df_2026-05-04_03-51-59_#2026-05-04T03-51-59Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_5947df_2026-05-04_03-51-59_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00A),8099,ACER,laptop,https://www.iris.ma/46941-ordinateur-portable-acer-aspire-go-15-nxj4gef00a.html,2026-05-04 03:51:59.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_add986_2026-05-04_03-45-48_#2026-05-04T03-45-48Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_add986_2026-05-04_03-45-48_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00B),9299,ACER,laptop,https://www.iris.ma/46946-ordinateur-portable-acer-aspire-go-15-nxj4gef00b.html,2026-05-04 03:45:48.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_add986_2026-05-04_03-51-59_#2026-05-04T03-51-59Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_add986_2026-05-04_03-51-59_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00B),9299,ACER,laptop,https://www.iris.ma/46946-ordinateur-portable-acer-aspire-go-15-nxj4gef00b.html,2026-05-04 03:51:59.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_add986_2026-05-04_03-55-19_#2026-05-04T03-55-19Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_add986_2026-05-04_03-55-19_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00B),9299,ACER,laptop,https://www.iris.ma/46946-ordinateur-portable-acer-aspire-go-15-nxj4gef00b.html,2026-05-04 03:55:19.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_fc2a32_2026-05-04_03-52-38_#2026-05-04T03-52-38Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_fc2a32_2026-05-04_03-52-38_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00C),8599,ACER,laptop,https://www.iris.ma/46948-ordinateur-portable-acer-aspire-go-15-nxj4gef00c.html,2026-05-04 03:52:38.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_fc2a32_2026-05-04_03-56-09_#2026-05-04T03-56-09Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_fc2a32_2026-05-04_03-56-09_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00C),8599,ACER,laptop,https://www.iris.ma/46948-ordinateur-portable-acer-aspire-go-15-nxj4gef00c.html,2026-05-04 03:56:09.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_acer_aspir_fc2a32_2026-05-04_03-46-30_#2026-05-04T03-46-30Z,iris,iris_iris_laptop_ordinateur_portable_acer_aspir_fc2a32_2026-05-04_03-46-30_,Ordinateur Portable Acer aspire Go 15 (NX.J4GEF.00C),8599,ACER,laptop,https://www.iris.ma/46948-ordinateur-portable-acer-aspire-go-15-nxj4gef00c.html,2026-05-04 03:46:30.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_797f18_2026-05-04_03-52-53_#2026-05-04T03-52-53Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_797f18_2026-05-04_03-52-53_,Ordinateur Portable Convertible 2-en-1  HP OmniBook 5 Flip 14-fp0010nk (BU7H8EA),19399,HP,laptop,https://www.iris.ma/46308-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0010nk-bu7h8ea.html,2026-05-04 03:52:53.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_797f18_2026-05-04_03-47-25_#2026-05-04T03-47-25Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_797f18_2026-05-04_03-47-25_,Ordinateur Portable Convertible 2-en-1  HP OmniBook 5 Flip 14-fp0010nk (BU7H8EA),19399,HP,laptop,https://www.iris.ma/46308-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0010nk-bu7h8ea.html,2026-05-04 03:47:25.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_797f18_2026-05-04_03-56-38_#2026-05-04T03-56-38Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_797f18_2026-05-04_03-56-38_,Ordinateur Portable Convertible 2-en-1  HP OmniBook 5 Flip 14-fp0010nk (BU7H8EA),19399,HP,laptop,https://www.iris.ma/46308-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0010nk-bu7h8ea.html,2026-05-04 03:56:38.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_5bdce6_2026-05-04_03-46-21_#2026-05-04T03-46-21Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_5bdce6_2026-05-04_03-46-21_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0005nk (BF7T1EA),18699,HP,laptop,https://www.iris.ma/46645-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0005nk-bf7t1ea.html,2026-05-04 03:46:21.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_5bdce6_2026-05-04_03-56-02_#2026-05-04T03-56-02Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_5bdce6_2026-05-04_03-56-02_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0005nk (BF7T1EA),18699,HP,laptop,https://www.iris.ma/46645-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0005nk-bf7t1ea.html,2026-05-04 03:56:02.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_5bdce6_2026-05-04_03-52-31_#2026-05-04T03-52-31Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_5bdce6_2026-05-04_03-52-31_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0005nk (BF7T1EA),18699,HP,laptop,https://www.iris.ma/46645-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0005nk-bf7t1ea.html,2026-05-04 03:52:31.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_03-51-52_#2026-05-04T03-51-52Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_03-51-52_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0005nk (BU6V2EA),12099,HP,laptop,https://www.iris.ma/46491-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0005nk-bu6v2ea.html,2026-05-04 03:51:52.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_03-55-11_#2026-05-04T03-55-11Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_03-55-11_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0005nk (BU6V2EA),12099,HP,laptop,https://www.iris.ma/46491-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0005nk-bu6v2ea.html,2026-05-04 03:55:11.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_03-45-40_#2026-05-04T03-45-40Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_b44984_2026-05-04_03-45-40_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0005nk (BU6V2EA),12099,HP,laptop,https://www.iris.ma/46491-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0005nk-bu6v2ea.html,2026-05-04 03:45:40.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_03-51-52_#2026-05-04T03-51-52Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_03-51-52_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0015nia (C0YP4EA),11499,HP,laptop,https://www.iris.ma/46976-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0015nia-c0yp4ea.html,2026-05-04 03:51:52.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_03-55-11_#2026-05-04T03-55-11Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_03-55-11_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0015nia (C0YP4EA),11499,HP,laptop,https://www.iris.ma/46976-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0015nia-c0yp4ea.html,2026-05-04 03:55:11.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_03-45-40_#2026-05-04T03-45-40Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_b752c7_2026-05-04_03-45-40_,Ordinateur Portable Convertible 2-en-1 HP OmniBook 5 Flip 14-fp0015nia (C0YP4EA),11499,HP,laptop,https://www.iris.ma/46976-ordinateur-portable-convertible-2-en-1-hp-omnibook-5-flip-14-fp0015nia-c0yp4ea.html,2026-05-04 03:45:40.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_a4e394_2026-05-04_03-46-47_#2026-05-04T03-46-47Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_a4e394_2026-05-04_03-46-47_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0001nk (AZ5Y7EA),21599,HP,laptop,https://www.iris.ma/46428-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0001nk-az5y7ea.html,2026-05-04 03:46:47.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_a4e394_2026-05-04_03-52-50_#2026-05-04T03-52-50Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_a4e394_2026-05-04_03-52-50_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0001nk (AZ5Y7EA),21599,HP,laptop,https://www.iris.ma/46428-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0001nk-az5y7ea.html,2026-05-04 03:52:50.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_a4e394_2026-05-04_03-56-34_#2026-05-04T03-56-34Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_a4e394_2026-05-04_03-56-34_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0001nk (AZ5Y7EA),21599,HP,laptop,https://www.iris.ma/46428-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0001nk-az5y7ea.html,2026-05-04 03:56:34.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_20d823_2026-05-04_03-56-09_#2026-05-04T03-56-09Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_20d823_2026-05-04_03-56-09_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0003nk (BH8B1EA),30999,HP,laptop,https://www.iris.ma/46321-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0003nk-bh8b1ea.html,2026-05-04 03:56:09.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_20d823_2026-05-04_03-46-30_#2026-05-04T03-46-30Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_20d823_2026-05-04_03-46-30_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0003nk (BH8B1EA),30999,HP,laptop,https://www.iris.ma/46321-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0003nk-bh8b1ea.html,2026-05-04 03:46:30.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_20d823_2026-05-04_03-52-38_#2026-05-04T03-52-38Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_20d823_2026-05-04_03-52-38_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0003nk (BH8B1EA),30999,HP,laptop,https://www.iris.ma/46321-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0003nk-bh8b1ea.html,2026-05-04 03:52:38.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_686f5d_2026-05-04_03-52-50_#2026-05-04T03-52-50Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_686f5d_2026-05-04_03-52-50_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0005nk (BG9M3EA),25399,HP,laptop,https://www.iris.ma/46320-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0005nk-bg9m3ea.html,2026-05-04 03:52:50.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_686f5d_2026-05-04_03-46-47_#2026-05-04T03-46-47Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_686f5d_2026-05-04_03-46-47_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0005nk (BG9M3EA),25399,HP,laptop,https://www.iris.ma/46320-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0005nk-bg9m3ea.html,2026-05-04 03:46:47.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_686f5d_2026-05-04_03-56-34_#2026-05-04T03-56-34Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_686f5d_2026-05-04_03-56-34_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0005nk (BG9M3EA),25399,HP,laptop,https://www.iris.ma/46320-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0005nk-bg9m3ea.html,2026-05-04 03:56:34.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_889aa3_2026-05-04_03-46-07_#2026-05-04T03-46-07Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_889aa3_2026-05-04_03-46-07_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0007nk (BU7B7EA),22199,HP,laptop,https://www.iris.ma/46430-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0007nk-bu7b7ea.html,2026-05-04 03:46:07.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_889aa3_2026-05-04_03-52-16_#2026-05-04T03-52-16Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_889aa3_2026-05-04_03-52-16_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0007nk (BU7B7EA),22199,HP,laptop,https://www.iris.ma/46430-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0007nk-bu7b7ea.html,2026-05-04 03:52:16.000000 UTC,2026-05-04,3,2
iris#iris_iris_laptop_ordinateur_portable_convertibl_889aa3_2026-05-04_03-55-34_#2026-05-04T03-55-34Z,iris,iris_iris_laptop_ordinateur_portable_convertibl_889aa3_2026-05-04_03-55-34_,Ordinateur Portable Convertible 2-en-1 HP OmniBook Ultra Flip 14-fh0007nk (BU7B7EA),22199,HP,laptop,https://www.iris.ma/46430-ordinateur-portable-convertible-2-en-1-hp-omnibook-ultra-flip-14-fh0007nk-bu7b7ea.html,2026-05-04 03:55:34.000000 UTC,2026-05-04,3,2
