product_id,site,brand,category,name,price,url,scraped_at,category_avg_price,price_deviation,price_rank
"ultrapc#ultrapc_moniteur_asus_vg279qm1a_27__280_hz_ips_72e170#2026-05-04T02-31-14Z","ASUS VG279QM1A 27"" 280 HZ IPS",Asus,moniteur,ultrapc,2399,https://www.ultrapc.ma/moniteurs-gamer/7266-asus-vg279qm1a-27-280-hz-ips.html,2026-05-04 02:31:14,3186.954356846473,-787.9543568464728,441
"ultrapc#ultrapc_moniteur_asus_vz279he_27__led_ips_noir_cc0ab0#2026-05-04T02-31-35Z","ASUS VZ279HE 27"" LED IPS NOIR",Asus,moniteur,ultrapc,2399,https://www.ultrapc.ma/moniteurs/5523-asus-vz279he-27-led-ips-noir.html,2026-05-04 02:31:35,3186.954356846473,-787.9543568464728,441
"ultrapc#ultrapc_moniteur_aoc_c27g2z_27__240hz_dbf30d#2026-05-04T02-31-27Z","AOC C27G2Z 27"" 240HZ",AOC,moniteur,ultrapc,2399,https://www.ultrapc.ma/moniteurs/6031-aoc-c27g2z-27-240hz.html,2026-05-04 02:31:27,3186.954356846473,-787.9543568464728,441
"ultrapc#ultrapc_moniteur_dell_p2722h_27__led_ips_a53f70#2026-05-04T02-31-39Z","DELL P2722H 27"" LED IPS",Dell,moniteur,ultrapc,2399,https://www.ultrapc.ma/moniteurs/4575-dell-p2722h-27-led-ips.html,2026-05-04 02:31:39,3186.954356846473,-787.9543568464728,441
"iris#iris_moniteur_cran_27__gaming_asus_va279hg_ff70e3#2026-05-04T04-50-02Z","ÉCRAN 27"" GAMING ASUS VA279HG",Asus,moniteur,iris,2429,https://www.iris.ma/46444-ecran-27-gaming-asus-va279hg-90lm04j1-b02371.html,2026-05-04 04:50:02,3186.954356846473,-757.9543568464728,446
"iris#iris_moniteur_cran_intelligent_27__samsung_dd7913#2026-05-04T04-49-53Z","ÉCRAN INTELLIGENT 27"" SAMSUNG SMART M5 M50F FULL HD",Samsung,moniteur,iris,2429,https://www.iris.ma/47378-ecran-intelligent-27-samsung-smart-m5-m50f-full-hd-ls27fm500euxen.html,2026-05-04 04:49:53,3186.954356846473,-757.9543568464728,446
"iris#iris_moniteur_hp__cran_fhd_v27i_g5__cran_fhd_fc6dd6#2026-05-04T04-50-12Z",HP ÉCRAN FHD V27I G5 ÉCRAN FHD HP V27I G5,HP,moniteur,iris,2439,https://www.iris.ma/21988-hp-ecran-fhd-v27i-g5-ecran-fhd-hp-v27i-g5-65p64aa.html,2026-05-04 04:50:12,3186.954356846473,-747.9543568464728,448
"iris#iris_moniteur_cran_24_5__lenovo_legion_r25f_6496d3#2026-05-04T04-50-02Z","ÉCRAN 24,5"" LENOVO LEGION R25F-30",Lenovo,moniteur,iris,2439,https://www.iris.ma/22483-lenovo-legion-r25f-30-led-display-62-2-cm-24-5-1920-x-1080-pixels-full-hd-noir-67b8gacbeu.html,2026-05-04 04:50:02,3186.954356846473,-747.9543568464728,448
"ultrapc#ultrapc_moniteur_asus_vz27ehe_27__ips_c20166#2026-05-04T02-31-35Z","ASUS VZ27EHE 27"" IPS",Asus,moniteur,ultrapc,2490,https://www.ultrapc.ma/moniteurs/5249-asus-vz27ehe-27-ips.html,2026-05-04 02:31:35,3186.954356846473,-696.9543568464728,450
"ultrapc#ultrapc_moniteur_benq_zowie_xl2411k_24__led_f94b03#2026-05-04T02-31-42Z","BENQ ZOWIE XL2411K 24"" LED",BenQ,moniteur,ultrapc,2490,https://www.ultrapc.ma/moniteurs/4003-benq-zowie-xl2411k-24-led.html,2026-05-04 02:31:42,3186.954356846473,-696.9543568464728,450
"ultrapc#ultrapc_moniteur_msi_optix_g27c4_27__165hz_free_a314b9#2026-05-04T02-31-42Z","MSI OPTIX G27C4 27"" 165HZ FREESYNC CURVED",MSI,moniteur,ultrapc,2490,https://www.ultrapc.ma/moniteurs/3771-msi-optix-g27c4-27-165hz-freesync-curved.html,2026-05-04 02:31:42,3186.954356846473,-696.9543568464728,450
"iris#iris_moniteur_cran_gaming_27__lenovo_legion_a1d86c#2026-05-04T04-50-29Z","ÉCRAN GAMING 27"" LENOVO LEGION 27Q-10 2K QHD",Lenovo,moniteur,iris,2495,https://www.iris.ma/46922-ecran-gaming-27-lenovo-legion-27q-10-2k-qhd-68c6gac4eu.html,2026-05-04 04:50:29,3186.954356846473,-691.9543568464728,453
"ultrapc#ultrapc_moniteur_hybrok_wings_hg32qhd_32__180hz_f7d70d#2026-05-04T02-30-42Z","HYBROK WINGS HG32QHD 32"" 180HZ 1MS 2K",Inconnue,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs-gamer/9429-hybrok-wings-hg32qhd-32-180hz-1ms-2k.html,2026-05-04 02:30:42,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_aoc_c32g2ze_bk_31_5__240hz_0_5_8a8fb6#2026-05-04T02-30-23Z","AOC C32G2ZE/BK 31.5"" 240HZ 0.5MS CURVED",AOC,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs-gamer/10531-aoc-c32g2ze-bk-315-va-240hz.html,2026-05-04 02:30:23,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_xtrmlab_x34g18vcq_34__180hz_cu_a17a8c#2026-05-04T02-31-44Z","XTRMLAB X34G18VCQ 34"" 180HZ CURVED WQHD",Inconnue,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs-gamer/10442-xtrmlab-x34g18vcq-34-180hz-curved-wqhd.html,2026-05-04 02:31:44,3186.954356846473,-687.9543568464728,454
"iris#iris_moniteur_cran_27__full_hd_dell_p2725h_211f7f#2026-05-04T04-49-44Z","ÉCRAN 27"" FULL HD DELL P2725H",Dell,moniteur,iris,2499,https://www.iris.ma/23871-ecran-27-full-hd-dell-p2725h-p2725h-3y.html,2026-05-04 04:49:44,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_msi_modern_md272p_27__ips_13f8ce#2026-05-04T02-31-37Z","MSI MODERN MD272P 27"" IPS",MSI,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs/5079-msi-modern-md272p-27-ips.html,2026-05-04 02:31:37,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_asus_tuf_gaming_vg279ql3a_27_c4d408#2026-05-04T02-31-14Z","ASUS TUF GAMING VG279QL3A 27"" IPS 180HZ",Asus,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs/7605-asus-tuf-gaming-vg279ql3a-27-ips-180hz.html,2026-05-04 02:31:14,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_msi_modern_md271cp_27_1cf422#2026-05-04T02-31-37Z","MSI MODERN MD271CP 27""",MSI,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs/4929-msi-modern-md271cp-27.html,2026-05-04 02:31:37,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_msi_optix_g2422_23_8__170hz_ip_548ffa#2026-05-04T02-31-35Z","MSI OPTIX G2422 23.8"" 170HZ IPS",MSI,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs/5243-msi-optix-g2422-238-170hz-ips.html,2026-05-04 02:31:35,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_viewsonic_va3209_mh_32__ips_75_0e2c68#2026-05-04T02-31-37Z","VIEWSONIC VA3209-MH 32"" IPS 75HZ",ViewSonic,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs/5230-viewsonic-va3209-mh-32-ips-75hz.html,2026-05-04 02:31:37,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_asus_vg27vh1b_27__led_165_hz_11a7ea#2026-05-04T02-31-42Z","ASUS VG27VH1B 27"" LED 165 HZ",Asus,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs/3831-asus-vg27vh1b-27-led-165-hz.html,2026-05-04 02:31:42,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_lg_ultragear_27__27gs60qc_b_18_761585#2026-05-04T02-30-44Z",LG ULTRAGEAR 27″ 27GS60QC-B 180HZ 2K 1MS,LG,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs/9198-lg-ultragear-27-27gs60qc-b-180hz-2k-1ms.html,2026-05-04 02:30:44,3186.954356846473,-687.9543568464728,454
"iris#iris_moniteur_cran_27__uhd_4k_msi_pro_mp273_177558#2026-05-04T04-49-44Z","ÉCRAN 27"" UHD 4K MSI PRO MP273U",MSI,moniteur,iris,2499,https://www.iris.ma/25738-ecran-27-uhd-4k-msi-pro-mp273u-9s6-3pb4ch-208.html,2026-05-04 04:49:44,3186.954356846473,-687.9543568464728,454
"ultrapc#ultrapc_moniteur_msi_pro_mp273u_27__60_hz_ips_4_f61d63#2026-05-04T02-30-08Z","MSI PRO MP273U 27"" 60 HZ IPS 4K",MSI,moniteur,ultrapc,2499,https://www.ultrapc.ma/moniteurs-pro/8927-msi-pro-mp273u-27-ips-4k.html,2026-05-04 02:30:08,3186.954356846473,-687.9543568464728,454
"iris#iris_moniteur_cran_gaming_27__acer_nitro_qg_ecf704#2026-05-04T04-50-02Z","ÉCRAN GAMING 27"" ACER NITRO QG270S3",Acer,moniteur,iris,2539,https://www.iris.ma/46934-ecran-gaming-27-acer-nitro-qg270s3-umhq0ee304.html,2026-05-04 04:50:02,3186.954356846473,-647.9543568464728,467
"iris#iris_moniteur_cran_gaming_27__full_hd_samsu_9496ec#2026-05-04T04-50-02Z","ÉCRAN GAMING 27"" FULL HD SAMSUNG ODYSSEY G4 G40B",Samsung,moniteur,iris,2569,https://www.iris.ma/34214-ecran-gaming-27-full-hd-samsung-odyssey-g4-g40b-ls27bg400euxen.html,2026-05-04 04:50:02,3186.954356846473,-617.9543568464728,468
"ultrapc#ultrapc_moniteur_lg_29wp60g_b_29__ips_fa00bd#2026-05-04T02-31-01Z","LG 29WP60G-B 29"" IPS",LG,moniteur,ultrapc,2599,https://www.ultrapc.ma/moniteurs/7953-lg-29wp60g-b-29-ips.html,2026-05-04 02:31:01,3186.954356846473,-587.9543568464728,469
"electroplanet#19356#2026-05-02T20-48-02","ASUS MONITEUR GAMING VG279Q3A 27""",N/A,moniteur,electroplanet,2599,https://www.electroplanet.ma/p3030365-asus-moniteur-gaming-vg279q3a-27.html,2026-05-02 20:48:02,3186.954356846473,-587.9543568464728,469
"ultrapc#ultrapc_moniteur_msi_optix_g27c5_e2_27__170hz_c_b77450#2026-05-04T02-31-27Z","MSI OPTIX G27C5 E2 27"" 170HZ CURVED",MSI,moniteur,ultrapc,2599,https://www.ultrapc.ma/moniteurs/6824-msi-optix-g27c5-e2-27-170hz-curved.html,2026-05-04 02:31:27,3186.954356846473,-587.9543568464728,469
"electroplanet#25495#2026-05-02T20-48-03","MSI ECRAN PC GAMING 27"" REF: MAG 274QF X24",N/A,moniteur,electroplanet,2599,https://www.electroplanet.ma/p3121521-msi-ecran-pc-gaming-27-ref-mag-274qf-x24.html,2026-05-02 20:48:03,3186.954356846473,-587.9543568464728,469
"cosmostech#cosmos_tech_moniteur_ecran_asus_tuf_gaming_vg24vqe_ad6ce7#2026-05-04T01-59-42Z",ECRAN ASUS TUF GAMING VG24VQE INCURVE 23.6 FULL HD 165,Asus,moniteur,cosmostech,2643,https://cosmos-technologie.com/produit/ecran-asus-tuf-gaming-vg24vqe-incurve-23-6-full-hd-165/,2026-05-04 01:59:42,3186.954356846473,-543.9543568464728,473
"iris#iris_moniteur_cran_27__incurv__gaming_samsu_695eca#2026-05-04T04-50-29Z","ÉCRAN 27"" INCURVÉ GAMING SAMSUNG ODYSSEY G55C (LS27CG552EUXEN",Samsung,moniteur,iris,2659,https://www.iris.ma/21171-ecran-27-incurve-gaming-samsung-odyssey-g55c-ls27cg552euxen.html,2026-05-04 04:50:29,3186.954356846473,-527.9543568464728,474
"ultrapc#ultrapc_moniteur_viewsonic_vx2719_pc_mhd_27__24_e7c955#2026-05-04T02-31-39Z","VIEWSONIC VX2719-PC-MHD 27"" 240HZ",ViewSonic,moniteur,ultrapc,2690,https://www.ultrapc.ma/moniteurs/4739-viewsonic-vx2719-pc-mhd-27-240hz.html,2026-05-04 02:31:39,3186.954356846473,-496.9543568464728,475
"ultrapc#ultrapc_moniteur_msi_pro_mp271p_27__ips_75hz_c7a041#2026-05-04T02-31-39Z","MSI PRO MP271P 27"" IPS 75HZ",MSI,moniteur,ultrapc,2690,https://www.ultrapc.ma/moniteurs/4574-msi-pro-mp271p-27-ips-75hz.html,2026-05-04 02:31:39,3186.954356846473,-496.9543568464728,475
"ultrapc#ultrapc_moniteur_msi_optix_g271_27__ips_144hz_f_6a121e#2026-05-04T02-31-39Z","MSI OPTIX G271 27"" IPS 144HZ FREESYNC",MSI,moniteur,ultrapc,2690,https://www.ultrapc.ma/moniteurs/4585-msi-optix-g271-27-ips-144hz-freesync.html,2026-05-04 02:31:39,3186.954356846473,-496.9543568464728,475
"ultrapc#ultrapc_moniteur_msi_optix_g27cq4_e2_27__170_hz_a708a5#2026-05-04T02-31-37Z","MSI OPTIX G27CQ4 E2 27"" 170 HZ 2K",MSI,moniteur,ultrapc,2699,https://www.ultrapc.ma/moniteurs/5200-msi-optix-g27cq4-e2-27-170-hz-2k.html,2026-05-04 02:31:37,3186.954356846473,-487.9543568464728,478
"ultrapc#ultrapc_moniteur_msi_mag_32c6_32__180hz_curved_ea867e#2026-05-04T02-30-44Z","MSI MAG 32C6 32"" 180HZ CURVED",MSI,moniteur,ultrapc,2699,https://www.ultrapc.ma/moniteurs/8926-msi-mag-32c6-32-180hz-curved.html,2026-05-04 02:30:44,3186.954356846473,-487.9543568464728,478
"ultrapc#ultrapc_moniteur_aoc_q32v4_31_5__ips_2k_5963b3#2026-05-04T02-31-01Z","AOC Q32V4 31.5"" IPS 2K",AOC,moniteur,ultrapc,2699,https://www.ultrapc.ma/moniteurs/8132-aoc-q32v4-315-ips-2k.html,2026-05-04 02:31:01,3186.954356846473,-487.9543568464728,478
"iris#iris_moniteur_cran_27__full_hd_hp_series_3_baef9a#2026-05-04T04-49-53Z","ÉCRAN 27"" FULL HD HP SERIES 3 PRO 327PF",HP,moniteur,iris,2699,https://www.iris.ma/46536-ecran-27-full-hd-hp-series-3-pro-327pf-b0cg3as.html,2026-05-04 04:49:53,3186.954356846473,-487.9543568464728,478
"ultrapc#ultrapc_moniteur_msi_modern_md272pw_27__ips_919278#2026-05-04T02-31-35Z","MSI MODERN MD272PW 27"" IPS",MSI,moniteur,ultrapc,2699,https://www.ultrapc.ma/moniteurs/5341-msi-modern-md272pw-27-ips.html,2026-05-04 02:31:35,3186.954356846473,-487.9543568464728,478
"ultrapc#ultrapc_moniteur_samsung__odyssey_g4_s27bg400eu_a75a41#2026-05-04T02-31-00Z","SAMSUNG  ODYSSEY G4 S27BG400EU 27""",Samsung,moniteur,ultrapc,2699,https://www.ultrapc.ma/moniteurs/8289-samsung-odyssey-g4-s27bg400eu-27.html,2026-05-04 02:31:00,3186.954356846473,-487.9543568464728,478
"ultrapc#ultrapc_moniteur_aoc_u27b3af_27__ips_4k_c53360#2026-05-04T02-30-44Z","AOC U27B3AF 27"" IPS 4K",AOC,moniteur,ultrapc,2699,https://www.ultrapc.ma/moniteurs/8912-aoc-u27b3af-27-ips-4k.html,2026-05-04 02:30:44,3186.954356846473,-487.9543568464728,478
"electroplanet#22883#2026-05-04T05-59-04","MSI ECRAN MAG 276CXF PC GAMING 27""",N/A,moniteur,electroplanet,2699,https://www.electroplanet.ma/p3079983-msi-ecran-mag-276cxf-pc-gaming-27.html,2026-05-04 05:59:04,3186.954356846473,-487.9543568464728,478
"ultrapc#ultrapc_moniteur_msi_mag_32c6x_32__250hz_curved_9eae7b#2026-05-04T02-30-10Z","MSI MAG 32C6X 32"" 250HZ CURVED",MSI,moniteur,ultrapc,2699,https://www.ultrapc.ma/moniteurs-gamer/8745-msi-mag-32c6x-32-250hz-curved.html,2026-05-04 02:30:10,3186.954356846473,-487.9543568464728,478
"iris#iris_moniteur_cran_plat_27__lenovo_thinkvis_3dfdc5#2026-05-04T04-49-53Z","ÉCRAN PLAT 27"" LENOVO THINKVISION T27-40",Lenovo,moniteur,iris,2739,https://www.iris.ma/46396-ecran-plat-27-lenovo-thinkvision-t27-40-64a5mat6eu.html,2026-05-04 04:49:53,3186.954356846473,-447.9543568464728,487
"ultrapc#ultrapc_moniteur_msi_mag_274qrfw_27__fast_ips_1_f3a6aa#2026-05-04T02-30-33Z","MSI MAG 274QRFW 27"" FAST IPS 180HZ 2K",MSI,moniteur,ultrapc,2749,https://www.ultrapc.ma/moniteurs/10692-msi-mag-274qrfw-27-fast-ips-180hz-2k.html,2026-05-04 02:30:33,3186.954356846473,-437.9543568464728,488
"ultrapc#ultrapc_moniteur_msi_optix_g274qpf_e2_27__180_h_9fe8f6#2026-05-04T02-30-44Z","MSI OPTIX G274QPF E2 27"" 180 HZ FAST IPS 2K",MSI,moniteur,ultrapc,2790,https://www.ultrapc.ma/moniteurs/8925-msi-optix-g274qpf-e2-27-180-hz-fast-ips-2k.html,2026-05-04 02:30:44,3186.954356846473,-396.9543568464728,489
"ultrapc#ultrapc_moniteur_msi_mag_32cq6f_32__180hz_2k_cu_ccc637#2026-05-04T02-30-44Z","MSI MAG 32CQ6F 32"" 180HZ 2K CURVED",MSI,moniteur,ultrapc,2799,https://www.ultrapc.ma/moniteurs-gamer/8744-msi-mag-32cq6f-32-180hz-2k-curved.html,2026-05-04 02:30:44,3186.954356846473,-387.9543568464728,490
"ultrapc#ultrapc_moniteur_aoc_c32g3e_32__165hz_fc14ce#2026-05-04T02-31-27Z","AOC C32G3E 32"" 165HZ",AOC,moniteur,ultrapc,2799,https://www.ultrapc.ma/moniteurs/6033-aoc-c32g3e-32-165hz.html,2026-05-04 02:31:27,3186.954356846473,-387.9543568464728,490
"ultrapc#ultrapc_moniteur_asrock_phantom_gaming_pg27q15r_16edeb#2026-05-04T02-31-00Z",ASROCK PHANTOM GAMING PG27Q15R2A 27″...,Inconnue,moniteur,ultrapc,2799,https://www.ultrapc.ma/moniteurs/8246-asrock-phantom-gaming-pg27q15r2a-27-curved-165hz-2k.html,2026-05-04 02:31:00,3186.954356846473,-387.9543568464728,490
"ultrapc#ultrapc_moniteur_msi_pro_mp273qv_27__2k_75hz_65845f#2026-05-04T02-31-44Z","MSI PRO MP273QV 27"" 2K 75HZ",MSI,moniteur,ultrapc,2799,https://www.ultrapc.ma/moniteurs/5684-msi-pro-mp273qv-27-2k-75hz.html,2026-05-04 02:31:44,3186.954356846473,-387.9543568464728,490
"iris#iris_moniteur_cran_plat_24__lenovo_thinkvis_68a034#2026-05-04T04-49-44Z","ÉCRAN PLAT 24"" LENOVO THINKVISION T24V-30",Lenovo,moniteur,iris,2799,https://www.iris.ma/23344-ecran-plat-24-lenovo-thinkvision-t24v-30-63d8mat3eu.html,2026-05-04 04:49:44,3186.954356846473,-387.9543568464728,490
"iris#iris_moniteur_cran_incurv__gaming_32__full_5d6ac5#2026-05-04T04-50-39Z","ÉCRAN INCURVÉ GAMING 32"" FULL HD MSI MAG 32C6X",MSI,moniteur,iris,2809,https://www.iris.ma/25380-ecran-incurve-gaming-32-full-hd-msi-mag-32c6x-9s6-3dd41m-010.html,2026-05-04 04:50:39,3186.954356846473,-377.9543568464728,495
"iris#iris_moniteur_cran_fhd_smart_32__samsung_m5_10c91d#2026-05-04T04-49-53Z","ÉCRAN FHD SMART 32"" SAMSUNG M5 M50F",Samsung,moniteur,iris,2839,https://www.iris.ma/46604-ecran-fhd-smart-32-samsung-m5-m50f-ls32fm500euxen.html,2026-05-04 04:49:53,3186.954356846473,-347.9543568464728,496
"ultrapc#ultrapc_moniteur_gigabyte_gs27q_x_ek_27__240hz_d6baef#2026-05-04T02-30-39Z","GIGABYTE GS27Q X-EK 27"" 240HZ 1MS  2K",Gigabyte,moniteur,ultrapc,2849,https://www.ultrapc.ma/moniteurs/10371-gigabyte-gs27q-x-ek-27-240hz-1ms-2k.html,2026-05-04 02:30:39,3186.954356846473,-337.9543568464728,497
"iris#iris_moniteur_cran_27__gaming_asus_tuf_vg27_91c77c#2026-05-04T04-50-21Z","ÉCRAN 27"" GAMING ASUS TUF VG27VQM1B",Asus,moniteur,iris,2869,https://www.iris.ma/47604-ecran-27-gaming-asus-tuf-vg27vqm1b-90lm0a81-b01170.html,2026-05-04 04:50:21,3186.954356846473,-317.9543568464728,498
"ultrapc#ultrapc_moniteur_cooler_master_gm27_cf_27__165h_7f23e1#2026-05-04T02-31-39Z","COOLER MASTER GM27-CF 27"" 165HZ",Inconnue,moniteur,ultrapc,2890,https://www.ultrapc.ma/moniteurs/4473-cooler-master-gm27-cf-27-165hz.html,2026-05-04 02:31:39,3186.954356846473,-296.9543568464728,499
"ultrapc#ultrapc_moniteur_msi_275upda_e14_27__ips_1ms_14_3bd1d8#2026-05-04T02-30-08Z","MSI 275UPDA E14 27"" IPS 1MS 144HZ 4K",MSI,moniteur,ultrapc,2899,https://www.ultrapc.ma/moniteurs-gamer/11883-msi-275upda-e14-27-ips-1ms-144hz-4k.html,2026-05-04 02:30:08,3186.954356846473,-287.9543568464728,500
"ultrapc#ultrapc_moniteur_msi_modern_md241p_23_8__ips_380d99#2026-05-04T02-31-37Z","MSI MODERN MD241P 23.8"" IPS",MSI,moniteur,ultrapc,2899,https://www.ultrapc.ma/moniteurs/4928-msi-modern-md241p-238-ips.html,2026-05-04 02:31:37,3186.954356846473,-287.9543568464728,500
"ultrapc#ultrapc_moniteur_hybrok_light_hg34wqhd_34__165h_9aae14#2026-05-04T02-31-00Z",HYBROK LIGHT HG34WQHD 34″ 165HZ 1MS,Inconnue,moniteur,ultrapc,2899,https://www.ultrapc.ma/moniteurs/8381-hybrok-light-hg34wqhd-34-165hz-1ms.html,2026-05-04 02:31:00,3186.954356846473,-287.9543568464728,500
"ultrapc#ultrapc_moniteur_lenovo_legion_r27fc_30_27__280_d18cf9#2026-05-04T02-30-42Z","LENOVO LEGION R27FC-30 27"" 280HZ 0.5MS FHD",Lenovo,moniteur,ultrapc,2990,https://www.ultrapc.ma/moniteurs/9433-lenovo-legion-r27fc-30-27-280hz-05ms-fhd.html,2026-05-04 02:30:42,3186.954356846473,-196.95435684647282,503
"ultrapc#ultrapc_moniteur_hybrok_wings_hw32cuq_32__2k_16_0c9d72#2026-05-04T02-31-35Z","HYBROK WINGS HW32CUQ 32"" 2K 165HZ",Inconnue,moniteur,ultrapc,2990,https://www.ultrapc.ma/moniteurs/5463-hybrok-wings-hw32cuq-32-2k-165hz.html,2026-05-04 02:31:35,3186.954356846473,-196.95435684647282,503
"ultrapc#ultrapc_moniteur_samsung_odyssey_g4_s27bg400eu_690268#2026-05-04T02-31-44Z","SAMSUNG ODYSSEY G4 S27BG400EU 27""",Samsung,moniteur,ultrapc,2990,https://www.ultrapc.ma/moniteurs/5428-samsung-odyssey-g4-s27bg400eu-27.html,2026-05-04 02:31:44,3186.954356846473,-196.95435684647282,503
"ultrapc#ultrapc_moniteur_samsung_viewfinity_s70d_s32d70_633d67#2026-05-04T02-30-23Z","SAMSUNG VIEWFINITY S70D S32D700EAU 32"" 4K",Samsung,moniteur,ultrapc,2990,https://www.ultrapc.ma/moniteurs-pro/9307-samsung-viewfinity-s70d-s32d700eau-32-4k.html,2026-05-04 02:30:23,3186.954356846473,-196.95435684647282,503
"ultrapc#ultrapc_moniteur_msi_optix_g272qpf_e2_27__180_h_73931a#2026-05-04T02-30-44Z","MSI OPTIX G272QPF E2 27"" 180 HZ 2K",MSI,moniteur,ultrapc,2990,https://www.ultrapc.ma/moniteurs/8746-msi-optix-g272qpf-e2-27-180-hz-2k.html,2026-05-04 02:30:44,3186.954356846473,-196.95435684647282,503
"ultrapc#ultrapc_moniteur_asus_vg277q1a_27__va_165_hz_84490d#2026-05-04T02-31-37Z","ASUS VG277Q1A 27"" VA 165 HZ",Asus,moniteur,ultrapc,2990,https://www.ultrapc.ma/moniteurs/5147-asus-vg277q1a-27-va-165-hz.html,2026-05-04 02:31:37,3186.954356846473,-196.95435684647282,503
"ultrapc#ultrapc_moniteur_msi_optix_g27c6_27__165hz_free_09bb68#2026-05-04T02-31-37Z","MSI OPTIX G27C6 27"" 165HZ FREESYNC CURVED",MSI,moniteur,ultrapc,2990,https://www.ultrapc.ma/moniteurs/5015-msi-optix-g27c6-27-165hz-freesync-curved.html,2026-05-04 02:31:37,3186.954356846473,-196.95435684647282,503
"ultrapc#ultrapc_moniteur_bundle_xtrmlab_xg2522f_24_5__1_84da80#2026-05-04T02-31-42Z","BUNDLE XTRMLAB XG2522F 24.5"" 180HZ FAST...",Inconnue,moniteur,ultrapc,2997,https://www.ultrapc.ma/moniteurs/8841-bundle-xtrmlab-xg2522f-245-180hz-fast-ips-x2-e420c-64tdl.html,2026-05-04 02:31:42,3186.954356846473,-189.95435684647282,510
"ultrapc#ultrapc_moniteur_asus_vg279q1a_27__ips_165_hz_6da8fa#2026-05-04T02-31-35Z","ASUS VG279Q1A 27"" IPS 165 HZ",Asus,moniteur,ultrapc,2999,https://www.ultrapc.ma/moniteurs/5286-asus-vg279q1a-27-ips-165-hz.html,2026-05-04 02:31:35,3186.954356846473,-187.95435684647282,511
"ultrapc#ultrapc_moniteur_msi_modern_md271pw_27_12afb9#2026-05-04T02-31-37Z","MSI MODERN MD271PW 27""",MSI,moniteur,ultrapc,2999,https://www.ultrapc.ma/moniteurs/4931-msi-modern-md271pw-27.html,2026-05-04 02:31:37,3186.954356846473,-187.95435684647282,511
"ultrapc#ultrapc_moniteur_asus_proart_pa247cv_23_8__ips_b736f2#2026-05-04T02-30-39Z","ASUS PROART PA247CV 23.8"" IPS",Asus,moniteur,ultrapc,2999,https://www.ultrapc.ma/moniteurs-pro/10578-asus-proart-pa247cv-238-ips.html,2026-05-04 02:30:39,3186.954356846473,-187.95435684647282,511
"ultrapc#ultrapc_moniteur_lg_ultragear_32__32gs60qc_b_18_48bf37#2026-05-04T02-30-44Z",LG ULTRAGEAR 32″ 32GS60QC-B 180HZ 2K 1MS,LG,moniteur,ultrapc,2999,https://www.ultrapc.ma/moniteurs/9199-lg-ultragear-32-32gs60qc-b-180hz-2k-1ms.html,2026-05-04 02:30:44,3186.954356846473,-187.95435684647282,511
"ultrapc#ultrapc_moniteur_aoc_cu34g4_34__180hz_0_5ms_cur_659566#2026-05-04T02-30-08Z","AOC CU34G4 34"" 180HZ 0.5MS CURVED",AOC,moniteur,ultrapc,2999,https://www.ultrapc.ma/moniteurs-gamer/11188--aoc-cu34g4-34-180hz-05ms-curved.html,2026-05-04 02:30:08,3186.954356846473,-187.95435684647282,511
"ultrapc#ultrapc_moniteur_aoc_u27p2_27__ips_4k_9c3e26#2026-05-04T02-30-39Z","AOC U27P2 27"" IPS 4K",AOC,moniteur,ultrapc,2999,https://www.ultrapc.ma/moniteurs/10577-aoc-u27p2-27-ips-4k.html,2026-05-04 02:30:39,3186.954356846473,-187.95435684647282,511
"ultrapc#ultrapc_moniteur_cooler_master_gm27_cqs_27__0_5_274a25#2026-05-04T02-31-35Z","COOLER MASTER GM27-CQS 27"" 0.5MS QHD 170HZ",Inconnue,moniteur,ultrapc,2999,https://www.ultrapc.ma/moniteurs/5474-cooler-master-gm27-cqs-27-05ms-qhd-170hz.html,2026-05-04 02:31:35,3186.954356846473,-187.95435684647282,511
"ultrapc#ultrapc_moniteur_asrock_phantom_gaming_pg27qft2_1d3840#2026-05-04T02-31-01Z",ASROCK PHANTOM GAMING PG27QFT2A 27″ IPS...,Inconnue,moniteur,ultrapc,2999,https://www.ultrapc.ma/moniteurs/8244-asrock-phantom-gaming-pg27qft2a-27-ips-180hz-2k.html,2026-05-04 02:31:01,3186.954356846473,-187.95435684647282,511
